source,commodity,crop_year,attribute,value,unit,report_date
CONAB,Cotton,2014/15,Area,976.2,1000 HA,2026-08-03
CONAB,Cotton,2014/15,Area,976.2,1000 HA,2026-08-04
CONAB,Cotton,2014/15,Area,976.2,1000 HA,2026-08-05
CONAB,Cotton,2014/15,Area,976.2,1000 HA,2026-08-06
CONAB,Cotton,2014/15,Area,976.2,1000 HA,2026-08-07
CONAB,Cotton,2014/15,Area,976.2,1000 HA,2026-08-08
CONAB,Cotton,2014/15,Area,976.2,1000 HA,2026-08-10
CONAB,Cotton,2014/15,Area,976.2,1000 HA,2026-08-11
CONAB,Cotton,2014/15,Area,976.2,1000 HA,2026-08-12
CONAB,Cotton,2014/15,Area,976.2,1000 HA,2026-08-13
CONAB,Cotton,2014/15,Production,1562.8000000000002,1000 MT,2026-07-28
CONAB,Cotton,2014/15,Production,1562.8000000000002,1000 MT,2026-07-30
CONAB,Cotton,2014/15,Production,1562.8000000000002,1000 MT,2026-07-31
CONAB,Cotton,2014/15,Production,1562.8000000000002,1000 MT,2026-08-02
CONAB,Cotton,2014/15,Production,1562.8000000000002,1000 MT,2026-08-03
CONAB,Cotton,2014/15,Production,1562.8000000000002,1000 MT,2026-08-04
CONAB,Cotton,2014/15,Production,1562.8000000000002,1000 MT,2026-08-05
CONAB,Cotton,2014/15,Production,1562.8000000000002,1000 MT,2026-08-06
CONAB,Cotton,2014/15,Production,1562.8000000000002,1000 MT,2026-08-07
CONAB,Cotton,2014/15,Production,1562.8000000000002,1000 MT,2026-08-08
CONAB,Cotton,2014/15,Production,1562.8000000000002,1000 MT,2026-08-10
CONAB,Cotton,2014/15,Production,1562.8000000000002,1000 MT,2026-08-11
CONAB,Cotton,2014/15,Production,1562.8000000000002,1000 MT,2026-08-12
CONAB,Cotton,2014/15,Production,1562.8000000000002,1000 MT,2026-08-13
CONAB,Cotton,2014/15,Yield,1600.901454619955,KG/HA,2026-07-28
CONAB,Cotton,2014/15,Yield,1600.901454619955,KG/HA,2026-07-30
CONAB,Cotton,2014/15,Yield,1600.901454619955,KG/HA,2026-07-31
CONAB,Cotton,2014/15,Yield,1600.901454619955,KG/HA,2026-08-02
CONAB,Cotton,2014/15,Yield,1600.901454619955,KG/HA,2026-08-03
CONAB,Cotton,2014/15,Yield,1600.901454619955,KG/HA,2026-08-04
CONAB,Cotton,2014/15,Yield,1600.901454619955,KG/HA,2026-08-05
CONAB,Cotton,2014/15,Yield,1600.901454619955,KG/HA,2026-08-06
CONAB,Cotton,2014/15,Yield,1600.901454619955,KG/HA,2026-08-07
CONAB,Cotton,2014/15,Yield,1600.901454619955,KG/HA,2026-08-08
CONAB,Cotton,2014/15,Yield,1600.901454619955,KG/HA,2026-08-10
CONAB,Cotton,2014/15,Yield,1600.901454619955,KG/HA,2026-08-11
CONAB,Cotton,2014/15,Yield,1600.901454619955,KG/HA,2026-08-12
CONAB,Cotton,2014/15,Yield,1600.901454619955,KG/HA,2026-08-13
CONAB,Cotton,2015/16,Area,955.1999999999998,1000 HA,2026-07-28
CONAB,Cotton,2015/16,Area,955.1999999999998,1000 HA,2026-07-30
CONAB,Cotton,2015/16,Area,955.1999999999998,1000 HA,2026-07-31
CONAB,Cotton,2015/16,Area,955.1999999999998,1000 HA,2026-08-02
CONAB,Cotton,2015/16,Area,955.1999999999998,1000 HA,2026-08-03
CONAB,Cotton,2015/16,Area,955.1999999999998,1000 HA,2026-08-04
CONAB,Cotton,2015/16,Area,955.1999999999998,1000 HA,2026-08-05
CONAB,Cotton,2015/16,Area,955.1999999999998,1000 HA,2026-08-06
CONAB,Cotton,2015/16,Area,955.1999999999998,1000 HA,2026-08-07
CONAB,Cotton,2015/16,Area,955.1999999999998,1000 HA,2026-08-08
CONAB,Cotton,2015/16,Area,955.1999999999998,1000 HA,2026-08-10
CONAB,Cotton,2015/16,Area,955.1999999999998,1000 HA,2026-08-11
CONAB,Cotton,2015/16,Area,955.1999999999998,1000 HA,2026-08-12
CONAB,Cotton,2015/16,Area,955.1999999999998,1000 HA,2026-08-13
CONAB,Cotton,2015/16,Production,1289.2,1000 MT,2026-07-28
CONAB,Cotton,2015/16,Production,1289.2,1000 MT,2026-07-30
CONAB,Cotton,2015/16,Production,1289.2,1000 MT,2026-07-31
CONAB,Cotton,2015/16,Production,1289.2,1000 MT,2026-08-02
CONAB,Cotton,2015/16,Production,1289.2,1000 MT,2026-08-03
CONAB,Cotton,2015/16,Production,1289.2,1000 MT,2026-08-04
CONAB,Cotton,2015/16,Production,1289.2,1000 MT,2026-08-05
CONAB,Cotton,2015/16,Production,1289.2,1000 MT,2026-08-06
CONAB,Cotton,2015/16,Production,1289.2,1000 MT,2026-08-07
CONAB,Cotton,2015/16,Production,1289.2,1000 MT,2026-08-08
CONAB,Cotton,2015/16,Production,1289.2,1000 MT,2026-08-10
CONAB,Cotton,2015/16,Production,1289.2,1000 MT,2026-08-11
CONAB,Cotton,2015/16,Production,1289.2,1000 MT,2026-08-12
CONAB,Cotton,2015/16,Production,1289.2,1000 MT,2026-08-13
CONAB,Cotton,2015/16,Yield,1349.664991624791,KG/HA,2026-07-28
CONAB,Cotton,2015/16,Yield,1349.664991624791,KG/HA,2026-07-30
CONAB,Cotton,2015/16,Yield,1349.664991624791,KG/HA,2026-07-31
CONAB,Cotton,2015/16,Yield,1349.664991624791,KG/HA,2026-08-02
CONAB,Cotton,2015/16,Yield,1349.664991624791,KG/HA,2026-08-03
CONAB,Cotton,2015/16,Yield,1349.664991624791,KG/HA,2026-08-04
CONAB,Cotton,2015/16,Yield,1349.664991624791,KG/HA,2026-08-05
CONAB,Cotton,2015/16,Yield,1349.664991624791,KG/HA,2026-08-06
CONAB,Cotton,2015/16,Yield,1349.664991624791,KG/HA,2026-08-07
CONAB,Cotton,2015/16,Yield,1349.664991624791,KG/HA,2026-08-08
CONAB,Cotton,2015/16,Yield,1349.664991624791,KG/HA,2026-08-10
CONAB,Cotton,2015/16,Yield,1349.664991624791,KG/HA,2026-08-11
CONAB,Cotton,2015/16,Yield,1349.664991624791,KG/HA,2026-08-12
CONAB,Cotton,2015/16,Yield,1349.664991624791,KG/HA,2026-08-13
CONAB,Cotton,2016/17,Area,939.4999999999999,1000 HA,2026-07-28
CONAB,Cotton,2016/17,Area,939.4999999999999,1000 HA,2026-07-30
CONAB,Cotton,2016/17,Area,939.4999999999999,1000 HA,2026-07-31
CONAB,Cotton,2016/17,Area,939.4999999999999,1000 HA,2026-08-02
CONAB,Cotton,2016/17,Area,939.4999999999999,1000 HA,2026-08-03
CONAB,Cotton,2016/17,Area,939.4999999999999,1000 HA,2026-08-04
CONAB,Cotton,2016/17,Area,939.4999999999999,1000 HA,2026-08-05
CONAB,Cotton,2016/17,Area,939.4999999999999,1000 HA,2026-08-06
CONAB,Cotton,2016/17,Area,939.4999999999999,1000 HA,2026-08-07
CONAB,Cotton,2016/17,Area,939.4999999999999,1000 HA,2026-08-08
CONAB,Cotton,2016/17,Area,939.4999999999999,1000 HA,2026-08-10
CONAB,Cotton,2016/17,Area,939.4999999999999,1000 HA,2026-08-11
CONAB,Cotton,2016/17,Area,939.4999999999999,1000 HA,2026-08-12
CONAB,Cotton,2016/17,Area,939.4999999999999,1000 HA,2026-08-13
CONAB,Cotton,2016/17,Production,1529.7,1000 MT,2026-07-28
CONAB,Cotton,2016/17,Production,1529.7,1000 MT,2026-07-30
CONAB,Cotton,2016/17,Production,1529.7,1000 MT,2026-07-31
CONAB,Cotton,2016/17,Production,1529.7,1000 MT,2026-08-02
CONAB,Cotton,2016/17,Production,1529.7,1000 MT,2026-08-03
CONAB,Cotton,2016/17,Production,1529.7,1000 MT,2026-08-04
CONAB,Cotton,2016/17,Production,1529.7,1000 MT,2026-08-05
CONAB,Cotton,2016/17,Production,1529.7,1000 MT,2026-08-06
CONAB,Cotton,2016/17,Production,1529.7,1000 MT,2026-08-07
CONAB,Cotton,2016/17,Production,1529.7,1000 MT,2026-08-08
CONAB,Cotton,2016/17,Production,1529.7,1000 MT,2026-08-10
CONAB,Cotton,2016/17,Production,1529.7,1000 MT,2026-08-11
CONAB,Cotton,2016/17,Production,1529.7,1000 MT,2026-08-12
CONAB,Cotton,2016/17,Production,1529.7,1000 MT,2026-08-13
CONAB,Cotton,2016/17,Yield,1628.2064928153275,KG/HA,2026-07-28
CONAB,Cotton,2016/17,Yield,1628.2064928153275,KG/HA,2026-07-30
CONAB,Cotton,2016/17,Yield,1628.2064928153275,KG/HA,2026-07-31
CONAB,Cotton,2016/17,Yield,1628.2064928153275,KG/HA,2026-08-02
CONAB,Cotton,2016/17,Yield,1628.2064928153275,KG/HA,2026-08-03
CONAB,Cotton,2016/17,Yield,1628.2064928153275,KG/HA,2026-08-04
CONAB,Cotton,2016/17,Yield,1628.2064928153275,KG/HA,2026-08-05
CONAB,Cotton,2016/17,Yield,1628.2064928153275,KG/HA,2026-08-06
CONAB,Cotton,2016/17,Yield,1628.2064928153275,KG/HA,2026-08-07
CONAB,Cotton,2016/17,Yield,1628.2064928153275,KG/HA,2026-08-08
CONAB,Cotton,2016/17,Yield,1628.2064928153275,KG/HA,2026-08-10
CONAB,Cotton,2016/17,Yield,1628.2064928153275,KG/HA,2026-08-11
CONAB,Cotton,2016/17,Yield,1628.2064928153275,KG/HA,2026-08-12
CONAB,Cotton,2016/17,Yield,1628.2064928153275,KG/HA,2026-08-13
CONAB,Cotton,2017/18,Area,1175.8999999999999,1000 HA,2026-07-28
CONAB,Cotton,2017/18,Area,1175.8999999999999,1000 HA,2026-07-30
CONAB,Cotton,2017/18,Area,1175.8999999999999,1000 HA,2026-07-31
CONAB,Cotton,2017/18,Area,1175.8999999999999,1000 HA,2026-08-02
CONAB,Cotton,2017/18,Area,1175.8999999999999,1000 HA,2026-08-03
CONAB,Cotton,2017/18,Area,1175.8999999999999,1000 HA,2026-08-04
CONAB,Cotton,2017/18,Area,1175.8999999999999,1000 HA,2026-08-05
CONAB,Cotton,2017/18,Area,1175.8999999999999,1000 HA,2026-08-06
CONAB,Cotton,2017/18,Area,1175.8999999999999,1000 HA,2026-08-07
CONAB,Cotton,2017/18,Area,1175.8999999999999,1000 HA,2026-08-08
CONAB,Cotton,2017/18,Area,1175.8999999999999,1000 HA,2026-08-10
CONAB,Cotton,2017/18,Area,1175.8999999999999,1000 HA,2026-08-11
CONAB,Cotton,2017/18,Area,1175.8999999999999,1000 HA,2026-08-12
CONAB,Cotton,2017/18,Area,1175.8999999999999,1000 HA,2026-08-13
CONAB,Cotton,2017/18,Production,2006.1000000000001,1000 MT,2026-07-28
CONAB,Cotton,2017/18,Production,2006.1000000000001,1000 MT,2026-07-30
CONAB,Cotton,2017/18,Production,2006.1000000000001,1000 MT,2026-07-31
CONAB,Cotton,2017/18,Production,2006.1000000000001,1000 MT,2026-08-02
CONAB,Cotton,2017/18,Production,2006.1000000000001,1000 MT,2026-08-03
CONAB,Cotton,2017/18,Production,2006.1000000000001,1000 MT,2026-08-04
CONAB,Cotton,2017/18,Production,2006.1000000000001,1000 MT,2026-08-05
CONAB,Cotton,2017/18,Production,2006.1000000000001,1000 MT,2026-08-06
CONAB,Cotton,2017/18,Production,2006.1000000000001,1000 MT,2026-08-07
CONAB,Cotton,2017/18,Production,2006.1000000000001,1000 MT,2026-08-08
CONAB,Cotton,2017/18,Production,2006.1000000000001,1000 MT,2026-08-10
CONAB,Cotton,2017/18,Production,2006.1000000000001,1000 MT,2026-08-11
CONAB,Cotton,2017/18,Production,2006.1000000000001,1000 MT,2026-08-12
CONAB,Cotton,2017/18,Production,2006.1000000000001,1000 MT,2026-08-13
CONAB,Cotton,2017/18,Yield,1706.0124160217708,KG/HA,2026-07-28
CONAB,Cotton,2017/18,Yield,1706.0124160217708,KG/HA,2026-07-30
CONAB,Cotton,2017/18,Yield,1706.0124160217708,KG/HA,2026-07-31
CONAB,Cotton,2017/18,Yield,1706.0124160217708,KG/HA,2026-08-02
CONAB,Cotton,2017/18,Yield,1706.0124160217708,KG/HA,2026-08-03
CONAB,Cotton,2017/18,Yield,1706.0124160217708,KG/HA,2026-08-04
CONAB,Cotton,2017/18,Yield,1706.0124160217708,KG/HA,2026-08-05
CONAB,Cotton,2017/18,Yield,1706.0124160217708,KG/HA,2026-08-06
CONAB,Cotton,2017/18,Yield,1706.0124160217708,KG/HA,2026-08-07
CONAB,Cotton,2017/18,Yield,1706.0124160217708,KG/HA,2026-08-08
CONAB,Cotton,2017/18,Yield,1706.0124160217708,KG/HA,2026-08-10
CONAB,Cotton,2017/18,Yield,1706.0124160217708,KG/HA,2026-08-11
CONAB,Cotton,2017/18,Yield,1706.0124160217708,KG/HA,2026-08-12
CONAB,Cotton,2017/18,Yield,1706.0124160217708,KG/HA,2026-08-13
CONAB,Cotton,2018/19,Area,1618.1999999999998,1000 HA,2026-07-28
CONAB,Cotton,2018/19,Area,1618.1999999999998,1000 HA,2026-07-30
CONAB,Cotton,2018/19,Area,1618.1999999999998,1000 HA,2026-07-31
CONAB,Cotton,2018/19,Area,1618.1999999999998,1000 HA,2026-08-02
CONAB,Cotton,2018/19,Area,1618.1999999999998,1000 HA,2026-08-03
CONAB,Cotton,2018/19,Area,1618.1999999999998,1000 HA,2026-08-04
CONAB,Cotton,2018/19,Area,1618.1999999999998,1000 HA,2026-08-05
CONAB,Cotton,2018/19,Area,1618.1999999999998,1000 HA,2026-08-06
CONAB,Cotton,2018/19,Area,1618.1999999999998,1000 HA,2026-08-07
CONAB,Cotton,2018/19,Area,1618.1999999999998,1000 HA,2026-08-08
CONAB,Cotton,2018/19,Area,1618.1999999999998,1000 HA,2026-08-10
CONAB,Cotton,2018/19,Area,1618.1999999999998,1000 HA,2026-08-11
CONAB,Cotton,2018/19,Area,1618.1999999999998,1000 HA,2026-08-12
CONAB,Cotton,2018/19,Area,1618.1999999999998,1000 HA,2026-08-13
CONAB,Cotton,2018/19,Production,2778.8,1000 MT,2026-07-28
CONAB,Cotton,2018/19,Production,2778.8,1000 MT,2026-07-30
CONAB,Cotton,2018/19,Production,2778.8,1000 MT,2026-07-31
CONAB,Cotton,2018/19,Production,2778.8,1000 MT,2026-08-02
CONAB,Cotton,2018/19,Production,2778.8,1000 MT,2026-08-03
CONAB,Cotton,2018/19,Production,2778.8,1000 MT,2026-08-04
CONAB,Cotton,2018/19,Production,2778.8,1000 MT,2026-08-05
CONAB,Cotton,2018/19,Production,2778.8,1000 MT,2026-08-06
CONAB,Cotton,2018/19,Production,2778.8,1000 MT,2026-08-07
CONAB,Cotton,2018/19,Production,2778.8,1000 MT,2026-08-08
CONAB,Cotton,2018/19,Production,2778.8,1000 MT,2026-08-10
CONAB,Cotton,2018/19,Production,2778.8,1000 MT,2026-08-11
CONAB,Cotton,2018/19,Production,2778.8,1000 MT,2026-08-12
CONAB,Cotton,2018/19,Production,2778.8,1000 MT,2026-08-13
CONAB,Cotton,2018/19,Yield,1717.2166604869612,KG/HA,2026-07-28
CONAB,Cotton,2018/19,Yield,1717.2166604869612,KG/HA,2026-07-30
CONAB,Cotton,2018/19,Yield,1717.2166604869612,KG/HA,2026-07-31
CONAB,Cotton,2018/19,Yield,1717.2166604869612,KG/HA,2026-08-02
CONAB,Cotton,2018/19,Yield,1717.2166604869612,KG/HA,2026-08-03
CONAB,Cotton,2018/19,Yield,1717.2166604869612,KG/HA,2026-08-04
CONAB,Cotton,2018/19,Yield,1717.2166604869612,KG/HA,2026-08-05
CONAB,Cotton,2018/19,Yield,1717.2166604869612,KG/HA,2026-08-06
CONAB,Cotton,2018/19,Yield,1717.2166604869612,KG/HA,2026-08-07
CONAB,Cotton,2018/19,Yield,1717.2166604869612,KG/HA,2026-08-08
CONAB,Cotton,2018/19,Yield,1717.2166604869612,KG/HA,2026-08-10
CONAB,Cotton,2018/19,Yield,1717.2166604869612,KG/HA,2026-08-11
CONAB,Cotton,2018/19,Yield,1717.2166604869612,KG/HA,2026-08-12
CONAB,Cotton,2018/19,Yield,1717.2166604869612,KG/HA,2026-08-13
CONAB,Cotton,2019/20,Area,1665.6000000000001,1000 HA,2026-07-28
CONAB,Cotton,2019/20,Area,1665.6000000000001,1000 HA,2026-07-30
CONAB,Cotton,2019/20,Area,1665.6000000000001,1000 HA,2026-07-31
CONAB,Cotton,2019/20,Area,1665.6000000000001,1000 HA,2026-08-02
CONAB,Cotton,2019/20,Area,1665.6000000000001,1000 HA,2026-08-03
CONAB,Cotton,2019/20,Area,1665.6000000000001,1000 HA,2026-08-04
CONAB,Cotton,2019/20,Area,1665.6000000000001,1000 HA,2026-08-05
CONAB,Cotton,2019/20,Area,1665.6000000000001,1000 HA,2026-08-06
CONAB,Cotton,2019/20,Area,1665.6000000000001,1000 HA,2026-08-07
CONAB,Cotton,2019/20,Area,1665.6000000000001,1000 HA,2026-08-08
CONAB,Cotton,2019/20,Area,1665.6000000000001,1000 HA,2026-08-10
CONAB,Cotton,2019/20,Area,1665.6000000000001,1000 HA,2026-08-11
CONAB,Cotton,2019/20,Area,1665.6000000000001,1000 HA,2026-08-12
CONAB,Cotton,2019/20,Area,1665.6000000000001,1000 HA,2026-08-13
CONAB,Cotton,2019/20,Production,3001.6,1000 MT,2026-07-28
CONAB,Cotton,2019/20,Production,3001.6,1000 MT,2026-07-30
CONAB,Cotton,2019/20,Production,3001.6,1000 MT,2026-07-31
CONAB,Cotton,2019/20,Production,3001.6,1000 MT,2026-08-02
CONAB,Cotton,2019/20,Production,3001.6,1000 MT,2026-08-03
CONAB,Cotton,2019/20,Production,3001.6,1000 MT,2026-08-04
CONAB,Cotton,2019/20,Production,3001.6,1000 MT,2026-08-05
CONAB,Cotton,2019/20,Production,3001.6,1000 MT,2026-08-06
CONAB,Cotton,2019/20,Production,3001.6,1000 MT,2026-08-07
CONAB,Cotton,2019/20,Production,3001.6,1000 MT,2026-08-08
CONAB,Cotton,2019/20,Production,3001.6,1000 MT,2026-08-10
CONAB,Cotton,2019/20,Production,3001.6,1000 MT,2026-08-11
CONAB,Cotton,2019/20,Production,3001.6,1000 MT,2026-08-12
CONAB,Cotton,2019/20,Production,3001.6,1000 MT,2026-08-13
CONAB,Cotton,2019/20,Yield,1802.113352545629,KG/HA,2026-07-28
CONAB,Cotton,2019/20,Yield,1802.113352545629,KG/HA,2026-07-30
CONAB,Cotton,2019/20,Yield,1802.113352545629,KG/HA,2026-07-31
CONAB,Cotton,2019/20,Yield,1802.113352545629,KG/HA,2026-08-02
CONAB,Cotton,2019/20,Yield,1802.113352545629,KG/HA,2026-08-03
CONAB,Cotton,2019/20,Yield,1802.113352545629,KG/HA,2026-08-04
CONAB,Cotton,2019/20,Yield,1802.113352545629,KG/HA,2026-08-05
CONAB,Cotton,2019/20,Yield,1802.113352545629,KG/HA,2026-08-06
CONAB,Cotton,2019/20,Yield,1802.113352545629,KG/HA,2026-08-07
CONAB,Cotton,2019/20,Yield,1802.113352545629,KG/HA,2026-08-08
CONAB,Cotton,2019/20,Yield,1802.113352545629,KG/HA,2026-08-10
CONAB,Cotton,2019/20,Yield,1802.113352545629,KG/HA,2026-08-11
CONAB,Cotton,2019/20,Yield,1802.113352545629,KG/HA,2026-08-12
CONAB,Cotton,2019/20,Yield,1802.113352545629,KG/HA,2026-08-13
CONAB,Cotton,2020/21,Area,1370.6,1000 HA,2026-07-28
CONAB,Cotton,2020/21,Area,1370.6,1000 HA,2026-07-30
CONAB,Cotton,2020/21,Area,1370.6,1000 HA,2026-07-31
CONAB,Cotton,2020/21,Area,1370.6,1000 HA,2026-08-02
CONAB,Cotton,2020/21,Area,1370.6,1000 HA,2026-08-03
CONAB,Cotton,2020/21,Area,1370.6,1000 HA,2026-08-04
CONAB,Cotton,2020/21,Area,1370.6,1000 HA,2026-08-05
CONAB,Cotton,2020/21,Area,1370.6,1000 HA,2026-08-06
CONAB,Cotton,2020/21,Area,1370.6,1000 HA,2026-08-07
CONAB,Cotton,2020/21,Area,1370.6,1000 HA,2026-08-08
CONAB,Cotton,2020/21,Area,1370.6,1000 HA,2026-08-10
CONAB,Cotton,2020/21,Area,1370.6,1000 HA,2026-08-11
CONAB,Cotton,2020/21,Area,1370.6,1000 HA,2026-08-12
CONAB,Cotton,2020/21,Area,1370.6,1000 HA,2026-08-13
CONAB,Cotton,2020/21,Production,2359.0,1000 MT,2026-07-28
CONAB,Cotton,2020/21,Production,2359.0,1000 MT,2026-07-30
CONAB,Cotton,2020/21,Production,2359.0,1000 MT,2026-07-31
CONAB,Cotton,2020/21,Production,2359.0,1000 MT,2026-08-02
CONAB,Cotton,2020/21,Production,2359.0,1000 MT,2026-08-03
CONAB,Cotton,2020/21,Production,2359.0,1000 MT,2026-08-04
CONAB,Cotton,2020/21,Production,2359.0,1000 MT,2026-08-05
CONAB,Cotton,2020/21,Production,2359.0,1000 MT,2026-08-06
CONAB,Cotton,2020/21,Production,2359.0,1000 MT,2026-08-07
CONAB,Cotton,2020/21,Production,2359.0,1000 MT,2026-08-08
CONAB,Cotton,2020/21,Production,2359.0,1000 MT,2026-08-10
CONAB,Cotton,2020/21,Production,2359.0,1000 MT,2026-08-11
CONAB,Cotton,2020/21,Production,2359.0,1000 MT,2026-08-12
CONAB,Cotton,2020/21,Production,2359.0,1000 MT,2026-08-13
CONAB,Cotton,2020/21,Yield,1721.144024514811,KG/HA,2026-07-28
CONAB,Cotton,2020/21,Yield,1721.144024514811,KG/HA,2026-07-30
CONAB,Cotton,2020/21,Yield,1721.144024514811,KG/HA,2026-07-31
CONAB,Cotton,2020/21,Yield,1721.144024514811,KG/HA,2026-08-02
CONAB,Cotton,2020/21,Yield,1721.144024514811,KG/HA,2026-08-03
CONAB,Cotton,2020/21,Yield,1721.144024514811,KG/HA,2026-08-04
CONAB,Cotton,2020/21,Yield,1721.144024514811,KG/HA,2026-08-05
CONAB,Cotton,2020/21,Yield,1721.144024514811,KG/HA,2026-08-06
CONAB,Cotton,2020/21,Yield,1721.144024514811,KG/HA,2026-08-07
CONAB,Cotton,2020/21,Yield,1721.144024514811,KG/HA,2026-08-08
CONAB,Cotton,2020/21,Yield,1721.144024514811,KG/HA,2026-08-10
CONAB,Cotton,2020/21,Yield,1721.144024514811,KG/HA,2026-08-11
CONAB,Cotton,2020/21,Yield,1721.144024514811,KG/HA,2026-08-12
CONAB,Cotton,2020/21,Yield,1721.144024514811,KG/HA,2026-08-13
CONAB,Cotton,2021/22,Area,1600.3999999999999,1000 HA,2026-07-28
CONAB,Cotton,2021/22,Area,1600.3999999999999,1000 HA,2026-07-30
CONAB,Cotton,2021/22,Area,1600.3999999999999,1000 HA,2026-07-31
CONAB,Cotton,2021/22,Area,1600.3999999999999,1000 HA,2026-08-02
CONAB,Cotton,2021/22,Area,1600.3999999999999,1000 HA,2026-08-03
CONAB,Cotton,2021/22,Area,1600.3999999999999,1000 HA,2026-08-04
CONAB,Cotton,2021/22,Area,1600.3999999999999,1000 HA,2026-08-05
CONAB,Cotton,2021/22,Area,1600.3999999999999,1000 HA,2026-08-06
CONAB,Cotton,2021/22,Area,1600.3999999999999,1000 HA,2026-08-07
CONAB,Cotton,2021/22,Area,1600.3999999999999,1000 HA,2026-08-08
CONAB,Cotton,2021/22,Area,1600.3999999999999,1000 HA,2026-08-10
CONAB,Cotton,2021/22,Area,1600.3999999999999,1000 HA,2026-08-11
CONAB,Cotton,2021/22,Area,1600.3999999999999,1000 HA,2026-08-12
CONAB,Cotton,2021/22,Area,1600.3999999999999,1000 HA,2026-08-13
CONAB,Cotton,2021/22,Production,2550.1,1000 MT,2026-07-28
CONAB,Cotton,2021/22,Production,2550.1,1000 MT,2026-07-30
CONAB,Cotton,2021/22,Production,2550.1,1000 MT,2026-07-31
CONAB,Cotton,2021/22,Production,2550.1,1000 MT,2026-08-02
CONAB,Cotton,2021/22,Production,2550.1,1000 MT,2026-08-03
CONAB,Cotton,2021/22,Production,2550.1,1000 MT,2026-08-04
CONAB,Cotton,2021/22,Production,2550.1,1000 MT,2026-08-05
CONAB,Cotton,2021/22,Production,2550.1,1000 MT,2026-08-06
CONAB,Cotton,2021/22,Production,2550.1,1000 MT,2026-08-07
CONAB,Cotton,2021/22,Production,2550.1,1000 MT,2026-08-08
CONAB,Cotton,2021/22,Production,2550.1,1000 MT,2026-08-10
CONAB,Cotton,2021/22,Production,2550.1,1000 MT,2026-08-11
CONAB,Cotton,2021/22,Production,2550.1,1000 MT,2026-08-12
CONAB,Cotton,2021/22,Production,2550.1,1000 MT,2026-08-13
CONAB,Cotton,2021/22,Yield,1593.4141464633842,KG/HA,2026-07-28
CONAB,Cotton,2021/22,Yield,1593.4141464633842,KG/HA,2026-07-30
CONAB,Cotton,2021/22,Yield,1593.4141464633842,KG/HA,2026-07-31
CONAB,Cotton,2021/22,Yield,1593.4141464633842,KG/HA,2026-08-02
CONAB,Cotton,2021/22,Yield,1593.4141464633842,KG/HA,2026-08-03
CONAB,Cotton,2021/22,Yield,1593.4141464633842,KG/HA,2026-08-04
CONAB,Cotton,2021/22,Yield,1593.4141464633842,KG/HA,2026-08-05
CONAB,Cotton,2021/22,Yield,1593.4141464633842,KG/HA,2026-08-06
CONAB,Cotton,2021/22,Yield,1593.4141464633842,KG/HA,2026-08-07
CONAB,Cotton,2021/22,Yield,1593.4141464633842,KG/HA,2026-08-08
CONAB,Cotton,2021/22,Yield,1593.4141464633842,KG/HA,2026-08-10
CONAB,Cotton,2021/22,Yield,1593.4141464633842,KG/HA,2026-08-11
CONAB,Cotton,2021/22,Yield,1593.4141464633842,KG/HA,2026-08-12
CONAB,Cotton,2021/22,Yield,1593.4141464633842,KG/HA,2026-08-13
CONAB,Cotton,2022/23,Area,1663.6999999999998,1000 HA,2026-07-28
CONAB,Cotton,2022/23,Area,1663.6999999999998,1000 HA,2026-07-30
CONAB,Cotton,2022/23,Area,1663.6999999999998,1000 HA,2026-07-31
CONAB,Cotton,2022/23,Area,1663.6999999999998,1000 HA,2026-08-02
CONAB,Cotton,2022/23,Area,1663.6999999999998,1000 HA,2026-08-03
CONAB,Cotton,2022/23,Area,1663.6999999999998,1000 HA,2026-08-04
CONAB,Cotton,2022/23,Area,1663.6999999999998,1000 HA,2026-08-05
CONAB,Cotton,2022/23,Area,1663.6999999999998,1000 HA,2026-08-06
CONAB,Cotton,2022/23,Area,1663.6999999999998,1000 HA,2026-08-07
CONAB,Cotton,2022/23,Area,1663.6999999999998,1000 HA,2026-08-08
CONAB,Cotton,2022/23,Area,1663.6999999999998,1000 HA,2026-08-10
CONAB,Cotton,2022/23,Area,1663.6999999999998,1000 HA,2026-08-11
CONAB,Cotton,2022/23,Area,1663.6999999999998,1000 HA,2026-08-12
CONAB,Cotton,2022/23,Area,1663.6999999999998,1000 HA,2026-08-13
CONAB,Cotton,2022/23,Production,3150.1,1000 MT,2026-07-28
CONAB,Cotton,2022/23,Production,3150.1,1000 MT,2026-07-30
CONAB,Cotton,2022/23,Production,3150.1,1000 MT,2026-07-31
CONAB,Cotton,2022/23,Production,3150.1,1000 MT,2026-08-02
CONAB,Cotton,2022/23,Production,3150.1,1000 MT,2026-08-03
CONAB,Cotton,2022/23,Production,3150.1,1000 MT,2026-08-04
CONAB,Cotton,2022/23,Production,3150.1,1000 MT,2026-08-05
CONAB,Cotton,2022/23,Production,3150.1,1000 MT,2026-08-06
CONAB,Cotton,2022/23,Production,3150.1,1000 MT,2026-08-07
CONAB,Cotton,2022/23,Production,3150.1,1000 MT,2026-08-08
CONAB,Cotton,2022/23,Production,3150.1,1000 MT,2026-08-10
CONAB,Cotton,2022/23,Production,3150.1,1000 MT,2026-08-11
CONAB,Cotton,2022/23,Production,3150.1,1000 MT,2026-08-12
CONAB,Cotton,2022/23,Production,3150.1,1000 MT,2026-08-13
CONAB,Cotton,2022/23,Yield,1893.4303059445815,KG/HA,2026-07-28
